제목,가사,가수,발매일,좋아요수,장르
몰랐네,"언제까지나 이렇게 참아야하는지
사랑한 사람을 곁에두지 못하고
먼발치에서 바라보며 살아온
여자의 슬픈 이야기
차라리 우리 만나지말껄 못본채
지나쳐 버릴껄
이것이 나에 운명이 될줄 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네
수많은 밤을 이렇게 참아야 하는지
사랑한 이마음 전하지도 못하고
먼발치에서 기다리며 살아온
남자의 슬픈 이야기
차라리 우리 만나지말껄 못본채
지나쳐 버릴껄
이것이 나에 운명이 될줄 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네",우연이,2016.01.04,295,성인가요/트로트
비껴간 맹세,"울지 못해 웃어버린
엇 갈린 운명이기에
잡지 못해 후회하는
맹세는 허무하더라
가슴 한 곳이 비어있는
채우지 못한 사랑
비켜가는 인연이라면
세월속에 묻어야 하지만
사랑이 모두다 주는거라면
미련 마저 주어야겠지
울지 못해 웃어버린
엇 갈린 운명이기에
잡지 못해 후회하는
맹세는 허무하더라
가슴 한 곳이 비어있는
채우지 못한 사랑
비켜가는 인연이라면
세월속에 묻어야 하지만
사랑이 모두다 주는거라면
추억 마저 주어야겠지
비켜가는 인연이라면
세월속에 묻어야 하지만
사랑이 모두다 주는거라면
눈물마저 주어야겠지",박우철,2019.04.09,320,성인가요/트로트
마산항엔 비가 내린다,"그리워서 찾아온 고향
마산항엔 비가 내린다
돝섬으로 나를 데려다 줘
그 님을 만나야 한다
사랑 사랑 한다고
말이나 하지 말지
추억이 맴도는
갈매기만 맴도는
마산항엔 비가 내린다
무학산아 너는 알겠지
용마산아 너도 알겠지
내 목숨처럼 사랑한 사람
그 님은 지금 어디에
사랑 사랑 한다고
말이나 하지 말지
가포에 있을까
만날재에 있을까
마산항엔 비가 내린다
마산항엔 비가 내린다",하춘화,2019.06.11,424,성인가요/트로트
비 내리는 고모령,"어머님의 손을 놓고 돌아설 때엔
부엉새도 울었다오 나도 울었오
가랑잎이 휘날리는 산마루 턱을
넘어오는 그 날 밤이 그립구나
맨드라미 피고 지고 몇 해이던가
물방앗간 뒷전에서 맺은 사랑아
어이해서 못 잊느냐 망향초 신세
비내리는 고모령을 언제 넘느냐
눈물 어린 인생고개 몇 고개이더냐
장명등이 깜박이는 주막집에서
손바닥에 서린 하소 적어가면서
오늘밤도 불러본다 망향의 노래",조명섭,2019.12.14,"1,275",성인가요/트로트
돌아와요 부산항에,"꽃피는 동백섬에
봄이 왔건만
형제 떠난 부산항에
갈매기만 슬피 우네
오륙도 돌아가는
연락선 마다
목메어 불러봐도
대답 없는 내 형제여
돌아와요 부산항에
그리운 내 형제여
가고파 목이 메어
부르던 이거리는
그리워서 헤매이던
긴긴날의 꿈이었지
언제나 말이 없는
저 물결들도
부딪쳐 슬퍼하며
가는 길을 막았었지
돌아왔다 부산항에
그리운 내 형제여",정동원,2020.06.12,"4,424",성인가요/트로트
난 괜찮아,"네가 떠나면 남겨진 내가
눈물로 수 없이 많은 밤을 지샐꺼라
너는 믿고 있겠지만
내게 미안하겠지만
난 괜찮아 나를 동정하지는마
난 괜찮아 난 괜찮아
그대가 나의 전부일꺼란 생각은 마
아무리 약해보이고
아무리 어려보여도
난 괜찮아 나는 쓰러지지 않아
난 괜찮아 뒤돌아가
그대의 사랑같은 사랑 원하지 않아
아무리 아름다워도
아무리 꿈결같아도
영원토록 변치 않을 수 없다면
난 괜찮아
난 난 괜찮아 난 난 괜찮아
난 난 괜찮아
야야야야야야예
그런 눈으로 바라보지마
너의 동정 따위는
내가 필요치않아
나는 너를 잊을꺼야
모두 잊고야 말꺼야
꼭 할꺼야 너를 지워버릴꺼야
그냥 그렇게 떠나 돌아보지마
더이상 나를 비참하게 만들지는 마
누구나 한 번 쯤은
다 겪는 이별일뿐이야
난 괜찮아 자꾸만 돌아보지마
난 괜찮아 난 괜찮아
그대가 나의 전부일꺼란 생각은 마
아무리 약해보이고
아무리 어려보여도
난 괜찮아 나는 쓰러지지 않아
난 괜찮아 뒤돌아가
그대의 사랑같은 사랑 원하지 않아
아무리 아름다워도
아무리 꿈결 같아도
영원토록 변치 않을 수 없다면
난 괜찮아
난 난 괜찮아 난 난 괜찮아
난 난 괜찮아 야야야야야야예",임영웅,2020.06.24,"13,956",성인가요/트로트
열애,"처음엔 마음을 스치며 지나가는 타인처럼
흩어지는 바람인 줄 알았는데
앉으나 서나 끊임없이 솟아나는
그대 향한 그리움
그대의 그림자에 쌓여
이 한 세월 그대와 함께 하나니
그대의 가슴에 나는 꽃처럼 영롱한
별처럼 찬란한 진주가 되리라
그리고
이 생명 다하도록
이 생명 다하도록
뜨거운 마음속 불꽃을 피우리라
태워도 태워도 재가 되지 않는
진주처럼 영롱한 사랑을 피우리라
우 우 우 우 우
그리고 이 생명 다하도록
이 생명 다하도록
뜨거운 마음속 불꽃을 피우리라
태워도 태워도 재가 되지 않는
진주처럼 영롱한 사랑을 피우리라
아 아 아 아 아
아 아 아 아 아
불꽃처럼 피우리라
불꽃을 피우리라
태워도 태워도 태워도
재가 되지 않는
진주처럼 영롱한
사랑을 피우리라
사랑을 피우리라","멘도롱보이스(고강민,주미성,정주형)",2020.12.27,422,성인가요/트로트
카스바의 여인,"담배연기 희미하게
자욱한 카스바에서
이름마저 잊은 채
나이마저 잊은 채
춤추는 슬픈 여인아
그날 그 카스바에
그날 그 자리에서
처음 만나 사랑을 하고
낯설은 내 가슴에 쓰러져
한없이 울던 그 사람
오늘밤도 눈물에 젖어
춤추는 카스바의 여인
외로움 달래려고
찾아온 카스바에서
어디에서 본 듯한
한번쯤은 만난 듯한
춤추는 슬픈 여인아
그날 그 카스바에
그날 그 자리에서
처음 만나 사랑을 하고
낯설을 내 가슴에 쓰러져
한없이 울던 그 사람
오늘밤도 눈물에 젖어
춤추는 카스바의 여인",양지은,2021.06.16,950,성인가요/트로트
홍랑 (洪娘),"쓰라린 이별에 우는 맘
버들가지 꺾어 보내노라
진한 사랑 진한 정을
어이 두고 떠나 갔나요
백년이 흘러가도 천년이 가도
나는 그대 여자랍니다
객창에 피는 묏버들 보면
날인가 홍랑인가 여기소서
소리없이 울면서 지샌 밤
방울방울 띄워 보내노라
진한 사랑 진한 정을
어이 두고 떠나갔나요
백년이 흘러가도 천년이 가도
나는 그대 여자랍니다
객창에 우는 두견새 보면
날인가 홍랑인가 여기소서
객창에 우는 두견새 보면
날인가 홍랑인가 여기소서",민수현,2016.03.07,700,성인가요/트로트
나야 나,"바람이 분다 길가에 목롯집
그냥 가긴 서운하잖아
바람이 분다 길가에 목롯집
그냥 가긴 서운하잖아
나 한 잔 자네 한 잔 권커니
한 번은 내 세상도 오겠지
아자 내가 뭐 어때서
나야 나야 나
나야 나야 나
밤늦은 골목길 외쳐보아도
젖은 그림자 바람에 밀리고
거리엔 흔들리는 발자국
어둠은 내리고 바람찬데
아자 괜찮아 나 정도면
나 건들지 마 운명아 비켜라
이 몸께서 행차하신다
때로는 깃털처럼 휘날리며
때로는 먼지처럼 밟히며
아자 하루를 살아냈네
나야 나야 나
나야 나야 나
밤늦은 골목길 외쳐보아도
젖은 그림자 바람에 밀리고
거리엔 흔들리는 발자국
어둠은 내리고 바람찬데
아자 괜찮아 나 정도면
아자 괜찮아 나 정도면
아자 괜찮아 나 정도면
아자",숙행,2019.04.19,"1,209",성인가요/트로트
거짓말,"사랑했다는 그 말도 거짓말
돌아온다던 그 말도 거짓말
세상의 모든 거짓말 다 해놓고
행여 나를 찾아와 있을
너의 그 마음도 다칠까
너의 자리를 난 또 비워둔다
이젠 더 이상 속아선 안되지
이젠 더 이상 믿어선 안되지
하지만 그게 말처럼 쉽지 않아
다시 한번만 더
나 너를 다시 한번만 더
너에게
나를 사랑할 기횔 주어본다
어떤 사랑으로
나의 용서에 답하련지
또 잠시 날 사랑하다
떠날 건지
마치 처음 날 사랑하듯
가슴 뜨겁게 와 있지만
난 왠지 그 사랑이 두려워
오직 나만을 위한 그 약속과
내 곁에서 날 지켜준다는 말
이번만큼은 제발 변치않길
오직 나만을 위한 그 약속과
내 곁에서 날 지켜준다는 말
이번만큼은 제발 변치않길
오직 나만을 위한 그 약속과
내 곁에서 날 지켜준다는 말
이번만큼은 제발 변치않길",최대성,2020.02.07,391,성인가요/트로트
사랑했는데,"시들은 장미꽃
이 마음 따라우네
사랑했는데
서로가 좋아서
사랑했는데
어이 혼자
울어야 하나
여자의 눈물
그 팔에 안기어
꿈꾸던 창가엔
시들은 장미꽃
이 마음 따라우네
사랑했는데
서로가 좋아서
사랑했는데
그 팔에 안기어
꿈꾸던 창가엔
시들은 장미꽃
이 마음 따라우네
사랑했는데
서로가 좋아서
사랑했는데",풍금,2020.12.10,171,성인가요/트로트
첫사랑,"그대를 처음 본 순간
내 가슴 너무 떨렸어요
그때 이미 예감했죠
사랑에 빠질 것을
그대의 몸짓
그대의 미소
다정스런 그대 목소리
나 어떡해요
숨이 멎을 것 같아
그대에게 빠져버렸어요
하루 온종일
그대 생각뿐이죠
내일 역시도
그리 보낼 거예요
손 내밀어 잡아주세요
이런 내 사랑
받아 주세요
그대의 몸짓
그대의 미소
다정스런 그대 목소리
나 어떡해요
숨이 멎을 것 같아
그대에게 빠져버렸어요
하루 온종일
그대 생각뿐이죠
내일 역시도
그리 보낼 거예요
손 내밀어 잡아주세요
이런 내 사랑
받아 주세요
이런 내 사랑
받아 주세요",진성,2020.12.31,120,성인가요/트로트
립스틱 짙게 바르고,"내일이면 잊으리
내일이면 잊으리
내일이면 잊으리 꼭 잊으리
립스틱 짙게 바르고
사랑이란 길지가 않더라
영원하지도 않더라
아침에 피었다가 저녁에 지고 마는
나팔꽃보다 짧은 사랑아
속절없는 사랑아
마지막 선물 잊어 주리라
립스틱 짙게 바르고
별이 지고 이 밤도 가고 나면
내 정녕 당신을 잊어 주리라
아침에 피었다가 저녁에 지고 마는
나팔꽃보다 짧은 사랑아
속절없는 사랑아
마지막 선물 잊어 주리라
립스틱 짙게 바르고
별이 지고 이 밤도 가고 나면
내 정녕 당신을 잊어 주리라
별이 지고 이 밤도 가고 나면
내 정녕 당신을
잊어 주리라",재하,2021.01.17,442,성인가요/트로트
뜨거운 안녕,"또다시 말해주오
사랑하고 있다고
별들이 다정히
손을 잡는 밤
기어이 가신다면 헤어집시다
아프게 마음 새긴
그 말 한마디
보내고 밤마다
울음이 나도
남자답게 말하리라
안녕이라고
뜨겁게 뜨겁게
안녕이라고
또다시 말해주오
사랑하고 있다고
비둘기 나란히
구구 대는데
기어이 떠난다면
보내드리리
너무도 깊이 맺힌
그날 밤 입술
긴 긴 날 그리워 몸부림 쳐도
남자답게 말하리라
안녕이라고
뜨겁게 뜨겁게
안녕이라고",이찬원,2021.02.02,"4,836",성인가요/트로트
잃어버린 정,"당신의 고운 눈매에
할 말을 잊었지만은
냉정히 돌아선 무정한 사람은
눈물을 모르겠지요
말문이 막혀서인지
할 말을 잊었지만은
다정한 그날의 뜨거운 추억을
어떻게 잊을 수 있나
미소가 머물다 갈 시간도 없이
떠나는 사람이면
아쉬운 미련도
아쉬운 마음도
남기지 말아요
잃어버린 정이 그리워지면
그때는 어찌하나요
미소가 머물다 갈 시간도 없이
떠나는 사람이면
아쉬운 미련도 아쉬운 마음도
남기지 말아요
잃어버린 정이 그리워지면
그때는 어찌하나요",홍지윤,2021.06.09,997,성인가요/트로트
베사메무쵸,"베사메 베사메무쵸
고요한 그날 밤 리라 꽃 지던 밤에
베사메 베사메무쵸
리라 꽃향기를 나에게 전해다오
베사메무쵸야
리라 꽃 같은 귀여운 아가씨
베사메무쵸야
그대는 외로운 산타마리아
베사메 베사메무쵸
고요한 그날 밤 리라 꽃 지던 밤에
베사메 베사메무쵸
리라 꽃향기를 나에게 전해다오
베사메무쵸야
리라 꽃 같은 귀여운 아가씨
베사메무쵸야
그대는 외로운 산타마리아
베사메 베사메무쵸
고요한 그날 밤 리라 꽃 지던 밤에
베사메 베사메무쵸
리라 꽃 향기를 나에게 전해다오",진해성,2021.06.20,495,성인가요/트로트
어디쯤 가고 있을까,"꽃잎은 바람결에 떨어져
강물을 따라 흘러가는데
떠나간 그 사람은 지금은
어디쯤 가고 있을까
그렇게 쉽사리 떠날줄은
떠날줄 몰랐는데
한마디 말없이 말도 없이 보내긴 싫었는데
그 사람은 그 사람은
어디쯤 가고 있을까

그렇게 쉽사리 떠날줄은
떠날줄 몰랐는데
한마디 말없이 말도 없이 보내긴 싫었는데
그 사람은 그 사람은
어디쯤 가고 있을까
어디쯤 가고 있을까",전영,2004.01.13,109,성인가요/트로트
월량대표아적심(月亮代表我的心),"爾 問 我 愛 爾 有 多 深 我 愛 爾 有 幾 分
당신은 내게 당신을 얼마나 사랑하는 지 물었죠

我 的 情 也 眞 我 的 愛 也 眞
내 감정은 진실 되고, 내 사랑 역시 진실하답니다.

月 亮 代 表 我 的 心
달빛이 내 마음을 대신하죠

爾 問 我 愛 爾 有 多 深 我 愛 爾 有 幾 分
당신은 내게 당신을 얼마나 사랑하는 지 물었죠

我 的 情 不 移 我 的 愛 不 變
내 감정은 변치 않고, 내 사랑 역시 변치 않아요.

月 亮 代 表 我 的 心
달빛이 내 마음을 대신하죠.

輕 輕 的 一 個 吻 已 經 打 動 我 的 心
가벼운 입맞춤은 이미 내 마음을 움직였고,

深 深 的 一 段 情 敎 我 思 念 到 如 今
깊은 사랑은 내가 지금까지도 당신을 그리워하게 하네요

爾 問 我 愛 爾 有 多 深 我 愛 爾 有 幾 分
당신은 내게 당신을 얼마나 사랑하는 지 물었죠.

爾 去 想 一 想 爾 去 看 一 看
생각해보세요. 보라구요

月 亮 代 表 我 的 心
달빛이 내 마음을 대신해요


輕 輕 的 一 個 吻 已 經 打 動 我 的 心
가벼운 입맞춤은 이미 내 마음을 움직였고,

深 深 的 一 段 情 敎 我 思 念 到 如 今
깊은 사랑은 내가 지금까지도 당신을 그리워하게 하네요

爾 問 我 愛 爾 有 多 深 我 愛 爾 有 幾 分
당신은 내게 당신을 얼마나 사랑하는 지 물었죠.

爾 去 想 一 想 爾 去 看 一 看
생각해보세요. 보라구요

月 亮 代 表 我 的 心
달빛이 내 마음을 대신해요

爾 去 想 一 想 爾 去 看 一 看
생각해보세요. 보라구요

月 亮 代 表 我 的 心
달빛이 내 마음을 대신해요",장민호,2020.04.17,"3,919",성인가요/트로트
