제목,가사,가수,발매일,좋아요수,장르
삐빠빠 룰라,"삐빠빠 룰라
Baby
삐빠빠 룰라
Baby
지나간 추억 속에 그 노래
삐빠빠 룰라
오오 오오 오오
학교종이 땡 학교종이 땡
종소리 울린다
첫 사랑의 종이 울렸다
yeah
삐빠빠 룰라
심장소리 쿵 머릿속은 쾅
널 보던 그 순간
온 세상이 멈춰버렸다
yeah
매끈하네요 끝장이네요
정말 멋있네요
백마 탄 왕자 따로 없네요
어떡해
삐빠빠 한 잔술에
삐빠빠 울고 웃던
빛바랜 기억으로
남은 내 사랑
삐빠빠 룰라
Baby
삐빠빠 룰라
Baby
지나간 추억 속에 그 노래
삐빠빠 룰라
학교종이 땡 학교종이 땡
종소리 울린다
첫 사랑의 종이 울렸다
yeah
삐빠빠 룰라
심장소리 쿵 머릿속은 쾅
널 보던 그 순간
온 세상이 멈춰버렸다
yeah
속만 타네요 애가 타네요
바라만 보네요
백마 탄 왕자 따로 없네요
어떡해
삐빠빠 한 잔술에 삐빠빠 울고 웃던
빛바랜 기억으로
남은 내 사랑
삐빠빠 룰라
Baby
삐빠빠 룰라
Baby
지나간 추억 속에 그 노래
지나간 추억 속에 그 노래
삐빠빠 룰라 삐빠빠 룰라",지원이,2014.01.29,223,성인가요/트로트
아버지,"그때는 왜 안보였을까
그대의 무거운 발걸음
차디찬 빈 잔을 뜨거운
눈물로 채우신 아버지
그때는 나 왜 몰랐을까
그때는 왜 외면했을까
어두운 집 앞 마당 한 켠에
쭈그려 앉으신 아버지
애써 잊으려 세월 속에
그대를 묻고 살았네
미워서 더 미워지도록
미워했는데 이제 나 보이네
당신의 그 깊은 사랑을
이제서야 알아갑니다
무거운 그 발걸음에 숨겨진
그 마음 몰라봤네요
애써 잊으려 세월 속에
그대를 묻고 살았네
미워서 더 미워지도록
미워했는데 이제 나 보이네
당신의 그 깊은 사랑을
이제서야 알아갑니다
무거운 그 발걸음에 숨겨진
그 마음 몰라봤네요
아 당신이 떠난 후에야
그 마음을 알아봅니다
못난 맘에 외면했던 그 사랑
이젠 내가 드릴게요
아버지",주현미,2014.04.03,709,성인가요/트로트
사랑찾아 인생찾아,"라라랄라
라라라라 랄라
라라라라 라라라랄라
사랑 찾아 인생을 찾아
하루 종일 숨이 차게 뛰어다닌다
서울 하늘 하늘 아래서
내 꿈도 가까이 온다
사랑도 있고 우정도 있고
하늘 아래 살고 있고
저마다 다른 인생 속에
또 하루를 바쁘게 산다
우리 인생 살다 보면
힘든 날도 수없이 찾아오지만
사랑하나 그 사랑하나
찾으려고 몸부림치네
사랑 찾아 인생을 찾아
하루 종일 숨이 차게 뛰어 다닌다
서울 하늘 하늘 아래서
내 꿈도 가까이 온다
사랑도 알고 우정도 알고
정 하나로 살고 있고
저마다 값진 인생 속에
또 하루를 바쁘게 산다
우리 인생 살다 보면
힘든 날도 수없이 찾아오지만
오늘 보다 더 멋진 인생
찾기 위해 몸부림치네
사랑 찾아 인생을 찾아
지친 가슴 끌어안고 뛰어 다닌다
서울 하늘 하늘 아래서
내 꿈도 가까이 온다",금잔디,2014.03.28,119,성인가요/트로트
삼천포오빠,"간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가

잘생긴 얼굴의 오빠는 아니지만
비주얼 얼굴이 매력적인 오빠잖아
마음 하나 가슴 하나 진짜 남자 나 잖아
삼천포가 고향이라고 한자리 깔지만
촌스런 남자지만 니가 나를 만들어봐
마음에 눈으로 나를 한번 사랑해줘

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가
니가 걸어온다

잘생긴 얼굴의 오빠는 아니지만
비주얼 얼굴이 매력적인 오빠잖아
마음 하나 가슴 하나 진짜 남자 나 잖아
삼천포가 고향이라고 한자리 깔지만
촌스런 남자지만 니가 나를 만들어봐
마음에 눈으로 나를 한번 사랑해줘

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가
니가 걸어온다

마음 하나 가슴 하나 진짜 남자 나 잖아
삼천포가 고향이라고 한자리 깔지만
촌스런 남자지만 니가 나를 만들어봐
마음에 눈으로 나를 한번 사랑해줘

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가

간다 간다 간다 촌스런 내가
온다 온다 온다 어여쁜 니가
니가 걸어온다",박서진,2014.08.12,"1,505",성인가요/트로트
장미,"당신에게선
꽃내음이 나네요
잠자는 나를
깨우고 가네요
싱그런 잎사귀
돋아난 가시처럼
어쩌면 당신은
장미를 닮았네요
당신의 모습이
장미꽃 같아
당신을 부를 때
당신을 부를 때
장미라고 할래요
당신에게선
꽃내음이 나네요
잠 못 이룬 나를
재우고 가네요
어여쁜 꽃송이
가슴에 꽂으면
동화 속 왕자가
부럽지 않아요
당신에게선
꽃내음이 나네요
잠자는 나를
깨우고 가네요
싱그런 잎사귀
돋아난 가시처럼
어쩌면 당신은
장미를 닮았네요
당신의 모습이
장미꽃 같아
당신을 부를 때
당신을 부를 때
장미라고 할래요
당신에게선
꽃내음이 나네요
잠자는 나를
깨우고 가네요
싱그런 잎사귀
돋아난 가시처럼
어쩌면 당신은
장미를 닮았네요",금잔디,2014.08.14,168,성인가요/트로트
아모레미오,"올레 아모레미오
랄랄랄라 랄랄랄라
처음 그대와 마주친 그 순간
어제와 다른 내 모습이 거울에 비춰요
그런 사랑에 내 모습 변할 때
모르고 지나치던 아침이 나를 행복하게 해
아모레모레미오
아모레모레미오
사랑의 시작은 이런건가요
아모레모레미오
아모레모레미오
행복의 문으로 아모레미오
아모레아모레미오
아모레아모레미오
아모레아모레미오
나를 나만을 사랑 한다는
그 흔한 말로도 내 맘이 흔들리고 있어요
그런 사랑에 내 모습 변할 때
모르고 지나치던 아침이 나를 행복하게 해
아모레모레미오
아모레모레미오
사랑의 시작은 이런건가요
아모레모레미오
아모레모레미오
행복의 문으로 아모레미오
아모레모레미오
아모레모레미오
사랑의 시작은 이런건가요
아모레모레미오
아모레모레미오
행복의 문으로 아모레미오
행복의 문으로 아모레미오
아모레아모레미오",유미,2014.11.20,126,성인가요/트로트
내고향 여수,"내 고향 남쪽 바다
동백꽃이 곱게 필 때면
바람도 구름도 쉬어가는 곳
살기 좋은 여수랍니다
아 그리워라 내자란 고향
어머님도 안녕하신지
눈감으면 달려간다
내 고향으로
아 여수항아
내 사랑도 잘 있느냐
내 고향 남쪽 바다
동백꽃이 곱게 필 때면
바람도 구름도 쉬어가는 곳
살기 좋은 여수랍니다
아 그리워라 내자란 고향
어머님도 안녕하신지
눈감으면 달려간다
내 고향으로
아 여수항아
내 사랑도 잘 있느냐
내 사랑도 잘 있느냐",김소유,2015.03.20,535,성인가요/트로트
안동역에서,"바람에 날려버린 허무한 맹세였나
첫눈이 내리는 날 안동역 앞에서
만나자고 약속한사람
새벽부터 오는 눈이 무릎까지 덮는데
안오는 건지 못오는 건지
오지 않는 사람아
안타가운 내 마음만 녹고 녹는다
기적소리 끊어진 밤에
어차피 지워야할 사랑은 꿈이였나
첫눈이 내리는 날 안동역 앞에서
만나자고 약속한사람
새벽부터 오는눈이 무릎까지 덮는데
안오는 건지 못오는 건지
대답 없는 사람아
기다리는 내 마음만 녹고 녹는다
밤이 깊은 안동역에서
기다리는 내 마음만 녹고 녹는다
밤이 깊은 안동역에서",김소유,2015.03.20,580,성인가요/트로트
사랑했었다,"나 지금 사람 없는
찻집에서 창문 밖을
쓸쓸히 바라보는데
거리엔 온통 바람만
슬픈 눈빛 머금고서
나의 창을 흔들고 있네
문을 열고 다가서는
헝클어진 그대 모습
떠나려는 느낌처럼
두려움에 그저
아무 말도 못하고서
그대만을 바라보았네
사랑했었다 내 젊음
너에게 꿈을 꾸며
사랑을 했었다
너를 위해 너를 위해
내 모든 걸 다 주었는데
그대 이젠 인생을 찾아
떠나가면 어이 하나요
사랑했었다 내 젊음
너에게 꿈을 꾸며
사랑을 했었다
너를 위해 너를 위해
내 모든 걸 다 주었는데
그대 이젠 인생을 찾아
떠나가면 어이 하나요
사랑했었다 내 젊음
너에게 꿈을 꾸며
사랑을 했었다
너를 위해 너를 위해
내 모든 걸 다 주었는데
그대 이젠 인생을 찾아
떠나가면 어이 하나요
떠나가면 어이 하나요",김학래,2015.04.01,81,성인가요/트로트
미운사랑,"남몰래 기다리다가
가슴만 태우는 사랑
어제는 기다림에 오늘은 외로움
그리움에 적셔진 긴 세월
이렇게 살라고 인연을 맺었나
차라리 저 멀리 둘 걸
미워졌다고 갈수 있나요
행여나 찾아올까 봐
가슴이 사랑을 잊지 못해
이별로 끝난다 해도
그 끈을 놓을 수 없어
너와나 운명인 거야
남몰래 기다리다가
가슴만 태우는 사랑
어제는 기다림에 오늘은 외로움
그리움에 적셔진 긴 세월
이렇게 살라고 인연을 맺었나
차라리 저 멀리 둘 걸
미워졌다고 갈수 있나요
행여나 찾아올까 봐
가슴이 사랑을 잊지 못해
이별로 끝난다 해도
그 끈을 놓을 수 없어
너와나 운명인 거야
그 끈을 놓을 순 없어
너와나 운명인 거야",지원이,2015.12.08,62,성인가요/트로트
별들에게 물었죠,"별들에게 물었죠
당신은 누구신가요
사랑을 다 이루지 못한
천사의 눈물이래요
그대 내게 오세요
내가 내가 안아줄테니
목이 메어 말 못하는 당신은
어쩌면 나란 말이죠
내 작은 가슴에 남아있는 사랑이
당신 눈물 아니신가요
하늘이 정해놓은 우리의 인연을
어찌 져버릴 수 있나요
내가 죽어서 다시 태어나도
가슴에 안고 살래요
사랑보다 소중한 내 사랑아
우리 함께 살아요
별들에게 물었죠
당신은 누구신가요
사랑을 다 이루지 못한
천사의 눈물이래요
그대 내게 오세요
내가 내가 안아줄테니
목이 메어 말 못하는
당신은 어쩌면 나란 말이죠
내 작은 가슴에 남아있는 사랑이
당신 눈물 아니신가요
하늘이 정해놓은 우리의 인연을
어찌 져버릴수 있나요
내가 죽어서 다시 태어나도
가슴에 안고 살래요
사랑보다 소중한 내 사랑아
우리 함께 살아요
우리 함께 살아요",김다나,2016.02.24,205,성인가요/트로트
뜬다 뜬다,"걱정하지 마 고민하지 마
까짓것 해보는 거야
걱정일랑 버려 고민일랑 잊어
툭툭 털고 일어나
다시 한 번 해보는 거야
나야 나야 나
넘어지면 일어난다 또 일어난다
야야야야 쓰러지지 마
야야야야 포기하지 마
내일은 해가 뜬다 뜬다 뜬다 뜬다
나도 뜬다 뜬다 뜬다 뜬다 뜬다
툭툭 털고 일어나
걱정한다고 고민한다고
되는 일 하나 없더라
걱정일랑 버려 고민일랑 잊어
툭툭 털고 일어나
다시 한 번 해보는 거야
나야 나야 나
멋지게 살련다 내 세상이다
야야야야 쓰러지지 마
야야야야 포기하지 마
내일은 해가 뜬다 뜬다 뜬다 뜬다
나도 뜬다 뜬다 뜬다 뜬다 뜬다
툭툭 털고 일어나
다시 한 번 해보는 거야
나야 나야 나
멋지게 살련다 내 세상이다
야야야야 쓰러지지 마
야야야야 포기하지 마
내일은 해가 뜬다 뜬다 뜬다 뜬다
나도 뜬다 뜬다 뜬다 뜬다 뜬다
툭툭 털고 일어나
툭툭 털고 일어나",배일호,2017.03.21,197,성인가요/트로트
못잊어,"못 잊어 생각이 나겠지요
그런대로 한세상 지내시구려
사노라면 잊을 날 있으리라
못 잊어 생각이 나겠지요
그런대로 세월만 가라시구려
못 잊어도 더러는 잊을 날 있으리라
아 아 아 아
잊을 날 있으리라
못 잊어 생각이 나겠지요
그런대로 세월만 가라시구려
못 잊어도 더러는 잊을 날 있으리라
아 아 아 아
잊을 날 있으리라 잊을 날 있으리라",장은숙,2017.05.12,30,성인가요/트로트
청춘아 어디갔니,"청춘아 나의 젊음아
그립구나 나의 청춘아
하루가 너무 짦구나
온 세상이 아름답구나
하늘엔 구름도 가고
내 청춘아 어디로 갔니
소리 없이 흘러가는 세월이건만
그것이 인생이더라
청춘아 나의 젊음아
그립구나 나의 청춘아
청춘아 나의 젊음아
그립구나 나의 청춘아
하루가 너무 짦구나
온 세상이 아름답구나
하늘엔 구름도 가고
내 청춘아 어디로 갔니
소리 없이 흘러가는 세월이건만
그것이 인생이더라
청춘아 나의 젊음아
그립구나 나의 청춘아
청춘아 나의 젊음아
그립구나 나의 청춘아
그립구나 나의 청춘아",오승근,2017.06.08,269,성인가요/트로트
유리꽃,"그토록 짧은 순간이
그리움을 남길 줄이야
예전에 알았더라면
보내지는 않았을 거야
그 고운 눈매에 스치던
그날의 슬픈 미소가
외로운 달빛이 되어
내 곁에서 머물고 있네
밤이면 밤마다 창가에 홀로 피어나
아침 햇살에 사라져가는
한 조각 유리 꽃
아 당신은 언제나
슬픈 운명에 피어난
유리 꽃 음 유리 꽃
밤이면 밤마다 창가에 홀로 피어나
아침 햇살에 사라져가는
한 조각 유리 꽃
아 당신은 언제나
슬픈 운명에 피어난
유리 꽃 음 유리 꽃",박정식,2017.07.17,29,성인가요/트로트
땡겨주세요,"사랑의 밧줄을 땡겨주세요
사랑을 땡겨주세요
당신의 포로가 되버렸나봐
사랑을 땡겨주세요
사랑의 밀당이 어디 있나요
자꾸만 모르는 척 하실 건가요
사랑이 그런 건가요
밀지 말고 땡겨줘요
사랑의 선물은 필요 없어요
난 그냥 당신만이 필요한거죠
땡겨요 나를 꽉 안아줘요
숨도 못 쉬게 해줘요
사랑한다는 그 흔할 말을
아끼지 마세요
미안하다는 그런 말들은
내가 먼저 할게요
사랑의 밧줄을 땡겨주세요
사랑을 땡겨주세요
당신의 포로가 되버렸나봐
사랑을 땡겨주세요
사랑의 밧줄을 땡겨주세요
한번 더 땡겨주세요
당신의 포로가 되버렸나봐
사랑을 땡겨주세요
사랑한다는 그 흔할 말을
아끼지 마세요
미안하다는 그런 말들은
내가 먼저 할게요
사랑의 밧줄을 땡겨주세요
사랑을 땡겨주세요
당신의 포로가 되버렸나봐
사랑을 땡겨주세요
사랑의 밧줄을 땡겨주세요
한번 더 땡겨주세요
당신의 포로가 되버렸나봐
사랑을 땡겨주세요
가지말아 그대여 울지말아 그대여
한번 잡은 이 손을 놓치지 마세요 워
사랑의 밧줄을 땡겨주세요
사랑을 땡겨주세요
당신의 포로가 되버렸나봐
사랑을 땡겨주세요
사랑의 밧줄을 땡겨주세요
한번 더 땡겨주세요
당신의 포로가 되버렸나봐
사랑을 땡겨주세요",사랑이 (SARANGI),2018.09.14,135,성인가요/트로트
